SCRUB_DC_NO,SCRUB_Category_no,Year,Week
64,137,2021,37
64,279,2021,37
64,262,2021,37
64,65,2021,37
64,12,2021,37
64,344,2021,37
64,7,2021,37
64,107,2021,37
64,62,2021,37
64,172,2021,37
64,80,2021,37
64,251,2021,37
64,220,2021,37
64,180,2021,37
64,166,2021,37
64,8,2021,37
64,26,2021,37
64,341,2021,37
64,175,2021,37
64,182,2021,37
64,315,2021,37
64,260,2021,37
64,175,2021,37
64,332,2021,37
64,22,2021,37
64,324,2021,37
64,338,2021,37
64,186,2021,37
64,308,2021,37
64,179,2021,37
64,201,2021,37
64,337,2021,37
64,245,2021,37
64,253,2021,37
64,222,2021,37
64,340,2021,37
64,78,2021,37
64,184,2021,37
64,156,2021,37
64,28,2021,37
64,200,2021,37
64,15,2021,37
64,25,2021,37
64,74,2021,37
64,164,2021,37
64,8,2021,37
64,122,2021,37
64,164,2021,37
64,223,2021,37
64,254,2021,37
64,210,2021,37
64,140,2021,37
64,69,2021,37
64,18,2021,37
64,241,2021,37
64,214,2021,37
64,71,2021,37
64,292,2021,37
64,77,2021,37
64,125,2021,37
64,190,2021,37
64,331,2021,37
64,66,2021,37
64,5,2021,37
64,346,2021,37
64,81,2021,37
64,205,2021,37
64,35,2021,37
64,15,2021,37
64,62,2021,37
64,243,2021,37
64,271,2021,37
64,126,2021,37
64,132,2021,37
64,328,2021,37
64,75,2021,37
64,141,2021,37
64,144,2021,37
64,207,2021,37
64,333,2021,37
64,140,2021,37
64,36,2021,37
64,36,2021,37
64,153,2021,37
64,6,2021,37
64,98,2021,37
64,43,2021,37
64,102,2021,37
64,312,2021,37
64,26,2021,37
64,29,2021,37
64,119,2021,37
64,23,2021,37
64,255,2021,37
64,335,2021,37
64,332,2021,37
64,150,2021,37
64,187,2021,37
64,29,2021,37
64,63,2021,37
64,60,2021,37
64,2,2021,37
64,197,2021,37
64,174,2021,37
64,331,2021,37
64,269,2021,37
64,39,2021,37
64,344,2021,37
64,85,2021,37
64,289,2021,37
64,64,2021,37
64,149,2021,37
64,194,2021,37
64,198,2021,37
64,125,2021,37
64,87,2021,38
64,97,2021,38
64,197,2021,38
64,91,2021,38
64,16,2021,38
64,253,2021,38
64,244,2021,38
64,121,2021,38
64,247,2021,38
64,120,2021,38
64,245,2021,38
64,346,2021,38
64,181,2021,38
64,179,2021,38
64,193,2021,38
64,114,2021,38
64,305,2021,38
64,316,2021,38
64,194,2021,38
64,32,2021,38
64,106,2021,38
64,304,2021,38
64,169,2021,38
64,108,2021,38
64,320,2021,38
64,339,2021,38
64,248,2021,38
64,306,2021,38
64,246,2021,38
64,71,2021,38
64,259,2021,38
64,105,2021,38
64,62,2021,38
64,213,2021,38
64,267,2021,38
64,315,2021,38
64,325,2021,38
64,5,2021,38
64,294,2021,38
64,332,2021,38
64,37,2021,38
64,313,2021,38
64,169,2021,38
64,274,2021,38
64,49,2021,38
64,1,2021,38
64,182,2021,38
64,308,2021,38
64,340,2021,38
64,107,2021,38
64,135,2021,38
64,34,2021,38
64,210,2021,38
64,199,2021,38
64,2,2021,38
64,233,2021,38
64,261,2021,38
64,283,2021,38
64,272,2021,38
64,76,2021,38
64,98,2021,38
64,326,2021,38
64,166,2021,38
64,229,2021,38
64,54,2021,38
64,154,2021,38
64,39,2021,38
64,131,2021,38
64,14,2021,38
64,317,2021,38
64,162,2021,38
64,144,2021,38
64,138,2021,38
64,139,2021,38
64,319,2021,38
64,183,2021,38
64,3,2021,38
64,155,2021,38
64,127,2021,38
64,71,2021,38
64,225,2021,38
64,161,2021,38
64,33,2021,38
64,271,2021,38
64,29,2021,38
64,320,2021,38
64,296,2021,38
64,162,2021,38
64,135,2021,38
64,320,2021,38
64,45,2021,38
64,231,2021,38
64,260,2021,38
64,208,2021,38
64,17,2021,38
64,257,2021,38
64,89,2021,38
64,4,2021,38
64,250,2021,38
64,102,2021,38
64,229,2021,38
64,213,2021,38
64,189,2021,38
64,27,2021,38
64,226,2021,38
64,152,2021,38
64,260,2021,38
64,3,2021,38
64,129,2021,38
64,320,2021,38
64,151,2021,38
64,51,2021,38
64,328,2021,38
64,77,2021,38
64,13,2021,38
64,2,2021,38
64,136,2021,38
64,20,2021,38
64,180,2021,38
64,256,2021,38
64,77,2021,38
64,202,2021,38
64,263,2021,38
64,22,2021,38
64,104,2021,38
64,85,2021,38
64,328,2021,38
64,217,2021,38
64,285,2021,38
64,171,2021,38
64,130,2021,38
64,240,2021,38
64,198,2021,38
64,238,2021,38
64,114,2021,38
64,167,2021,38
64,256,2021,38
64,265,2021,38
64,283,2021,38
64,139,2021,38
64,238,2021,38
64,305,2021,38
64,157,2021,38
64,182,2021,38
64,316,2021,38
64,332,2021,38
64,95,2021,38
64,194,2021,38
64,245,2021,38
64,3,2021,38
64,234,2021,38
64,260,2021,38
64,57,2021,38
64,338,2021,38
64,297,2021,38
64,78,2021,38
64,10,2021,38
64,128,2021,38
64,294,2021,38
64,94,2021,38
64,193,2021,38
64,305,2021,38
64,87,2021,38
64,273,2021,38
64,194,2021,38
64,333,2021,38
64,190,2021,38
64,67,2021,38
64,263,2021,38
64,284,2021,38
64,78,2021,38
64,260,2021,38
64,189,2021,38
64,243,2021,38
64,52,2021,38
64,7,2021,38
64,275,2021,38
64,217,2021,38
64,221,2021,38
64,119,2021,38
64,58,2021,38
64,75,2021,38
64,153,2021,38
64,195,2021,38
64,140,2021,38
64,271,2021,38
64,8,2021,38
64,88,2021,38
64,134,2021,38
64,335,2021,38
64,98,2021,38
64,179,2021,38
64,51,2021,38
64,209,2021,38
64,47,2021,38
64,230,2021,39
64,150,2021,39
64,270,2021,39
64,312,2021,39
64,34,2021,39
64,286,2021,39
64,30,2021,39
64,215,2021,39
64,33,2021,39
64,174,2021,39
64,242,2021,39
64,38,2021,39
64,77,2021,39
64,113,2021,39
64,183,2021,39
64,220,2021,39
64,268,2021,39
64,204,2021,39
64,311,2021,39
64,23,2021,39
64,85,2021,39
64,213,2021,39
64,218,2021,39
64,108,2021,39
64,322,2021,39
64,269,2021,39
64,54,2021,39
64,169,2021,39
64,11,2021,39
64,314,2021,39
64,219,2021,39
64,108,2021,39
64,331,2021,39
64,142,2021,39
64,100,2021,39
64,344,2021,39
64,178,2021,39
64,193,2021,39
64,335,2021,39
64,136,2021,39
64,255,2021,39
64,174,2021,39
64,264,2021,39
64,232,2021,39
64,277,2021,39
64,221,2021,39
64,84,2021,39
64,314,2021,39
64,258,2021,39
64,167,2021,39
64,232,2021,39
64,114,2021,39
64,207,2021,39
64,196,2021,39
64,258,2021,39
64,214,2021,39
64,262,2021,39
64,65,2021,39
64,16,2021,39
64,331,2021,39
64,23,2021,39
64,286,2021,39
64,243,2021,39
64,114,2021,39
64,9,2021,39
64,309,2021,39
64,16,2021,39
64,84,2021,39
64,186,2021,39
64,289,2021,39
64,296,2021,39
64,110,2021,39
64,304,2021,39
64,178,2021,39
64,297,2021,39
64,3,2021,39
64,100,2021,39
64,174,2021,39
64,265,2021,39
64,294,2021,39
64,78,2021,39
64,140,2021,39
64,50,2021,39
64,191,2021,39
64,162,2021,39
64,123,2021,39
64,15,2021,39
64,227,2021,39
64,188,2021,39
64,343,2021,39
64,340,2021,39
64,277,2021,39
64,7,2021,39
64,5,2021,39
64,16,2021,39
64,8,2021,39
64,265,2021,39
64,90,2021,39
64,343,2021,39
64,319,2021,39
64,203,2021,39
64,322,2021,39
64,37,2021,39
64,82,2021,39
64,125,2021,39
64,105,2021,39
64,227,2021,39
64,40,2021,39
64,255,2021,39
64,27,2021,39
64,109,2021,39
64,294,2021,39
64,304,2021,39
64,29,2021,39
64,256,2021,39
64,146,2021,39
64,124,2021,39
64,41,2021,39
64,132,2021,39
64,258,2021,39
64,250,2021,39
64,128,2021,39
64,131,2021,39
64,38,2021,39
64,121,2021,39
64,235,2021,39
64,275,2021,39
64,40,2021,39
64,28,2021,39
64,251,2021,39
64,197,2021,39
64,303,2021,39
64,121,2021,39
64,269,2021,39
64,194,2021,39
64,205,2021,39
64,91,2021,39
64,310,2021,39
64,179,2021,39
64,228,2021,39
64,29,2021,39
64,320,2021,39
64,217,2021,39
64,7,2021,39
64,174,2021,39
64,43,2021,39
64,196,2021,39
64,184,2021,39
64,29,2021,39
64,107,2021,39
64,304,2021,39
64,175,2021,39
64,310,2021,39
64,295,2021,39
64,338,2021,39
64,289,2021,39
64,215,2021,39
64,246,2021,39
64,57,2021,39
64,254,2021,39
64,320,2021,39
64,137,2021,39
64,53,2021,39
64,133,2021,39
64,96,2021,39
64,193,2021,39
64,149,2021,39
64,22,2021,39
64,64,2021,39
64,344,2021,39
64,292,2021,39
64,266,2021,39
64,29,2021,39
64,238,2021,39
64,151,2021,39
64,245,2021,39
64,296,2021,39
64,27,2021,39
64,41,2021,39
64,26,2021,39
64,283,2021,39
64,285,2021,39
64,265,2021,39
64,101,2021,39
64,200,2021,39
64,9,2021,39
64,204,2021,39
64,71,2021,39
64,305,2021,39
64,161,2021,40
64,128,2021,40
64,271,2021,40
64,37,2021,40
64,15,2021,40
64,2,2021,40
64,2,2021,40
64,171,2021,40
64,228,2021,40
64,186,2021,40
64,290,2021,40
64,321,2021,40
64,226,2021,40
64,36,2021,40
64,34,2021,40
64,336,2021,40
64,251,2021,40
64,5,2021,40
64,236,2021,40
64,288,2021,40
64,192,2021,40
64,193,2021,40
64,27,2021,40
64,164,2021,40
64,248,2021,40
64,193,2021,40
64,253,2021,40
64,144,2021,40
64,94,2021,40
64,240,2021,40
64,338,2021,40
64,238,2021,40
64,297,2021,40
64,77,2021,40
64,203,2021,40
64,239,2021,40
64,28,2021,40
64,12,2021,40
64,243,2021,40
64,105,2021,40
64,185,2021,40
64,168,2021,40
64,33,2021,40
64,333,2021,40
64,159,2021,40
64,141,2021,40
64,25,2021,40
64,93,2021,40
64,24,2021,40
64,16,2021,40
64,21,2021,40
64,196,2021,40
64,215,2021,40
64,124,2021,40
64,282,2021,40
64,141,2021,40
64,3,2021,40
64,192,2021,40
64,21,2021,40
64,151,2021,40
64,343,2021,40
64,307,2021,40
64,265,2021,40
64,189,2021,40
64,210,2021,40
64,155,2021,40
64,281,2021,40
64,216,2021,40
64,14,2021,40
64,249,2021,40
64,20,2021,40
64,25,2021,40
64,286,2021,40
64,191,2021,40
64,178,2021,40
64,196,2021,40
64,230,2021,40
64,84,2021,40
64,26,2021,40
64,306,2021,40
64,335,2021,40
64,110,2021,40
64,45,2021,40
64,223,2021,40
64,278,2021,40
64,28,2021,40
64,38,2021,40
64,267,2021,40
64,124,2021,40
64,234,2021,40
64,18,2021,40
64,211,2021,40
64,44,2021,40
64,89,2021,40
64,69,2021,40
64,36,2021,40
64,19,2021,40
64,117,2021,40
64,263,2021,40
64,214,2021,40
64,178,2021,40
64,41,2021,40
64,18,2021,40
64,135,2021,40
64,188,2021,40
64,46,2021,40
64,262,2021,40
64,166,2021,40
64,38,2021,40
64,344,2021,40
64,14,2021,40
64,59,2021,40
64,283,2021,40
64,253,2021,40
64,231,2021,40
64,109,2021,40
64,82,2021,40
64,291,2021,40
64,169,2021,40
64,105,2021,40
64,294,2021,40
64,184,2021,40
64,310,2021,40
64,316,2021,40
64,148,2021,40
64,300,2021,40
64,341,2021,40
64,257,2021,40
64,319,2021,40
64,296,2021,40
64,126,2021,40
64,250,2021,40
64,312,2021,40
64,3,2021,40
64,247,2021,40
64,137,2021,40
64,173,2021,40
64,108,2021,40
64,317,2021,40
64,48,2021,40
64,101,2021,40
64,52,2021,40
64,162,2021,40
64,304,2021,40
64,137,2021,40
64,253,2021,40
64,174,2021,40
64,59,2021,40
64,339,2021,40
64,49,2021,40
64,80,2021,40
64,99,2021,40
64,49,2021,40
64,301,2021,40
64,318,2021,40
64,41,2021,40
64,323,2021,40
64,95,2021,40
64,280,2021,40
64,227,2021,40
64,334,2021,40
64,327,2021,40
64,319,2021,40
64,187,2021,40
64,248,2021,40
64,57,2021,40
64,241,2021,40
64,266,2021,40
64,199,2021,40
64,254,2021,40
64,76,2021,40
64,85,2021,40
64,286,2021,40
64,26,2021,40
64,38,2021,40
64,80,2021,40
64,81,2021,40
64,209,2021,40
64,222,2021,40
64,279,2021,40
64,336,2021,40
64,99,2021,40
64,53,2021,40
64,105,2021,40
64,26,2021,40
64,195,2021,40
64,344,2021,40
64,301,2021,40
64,101,2021,40
64,220,2021,40
64,256,2021,40
64,73,2021,40
64,283,2021,40
64,122,2021,40
64,254,2021,40
64,202,2021,40
64,180,2021,40
64,212,2021,40
64,233,2021,40
64,162,2021,40
64,30,2021,40
64,133,2021,40
64,2,2021,40
64,54,2021,40
64,231,2021,40
64,276,2021,40
64,329,2021,40
64,96,2021,40
64,57,2021,40
64,166,2021,40
64,52,2021,40
64,241,2021,40
64,86,2021,40
64,303,2021,40
64,284,2021,40
64,28,2021,40
64,255,2021,40
64,154,2021,40
64,311,2021,40
64,346,2021,40
64,10,2021,40
64,79,2021,40
64,180,2021,40
64,206,2021,40
64,192,2021,40
64,345,2021,40
64,270,2021,40
64,69,2021,41
64,219,2021,41
64,60,2021,41
64,191,2021,41
64,108,2021,41
64,333,2021,41
64,347,2021,41
64,325,2021,41
64,274,2021,41
64,323,2021,41
64,187,2021,41
64,144,2021,41
64,231,2021,41
64,263,2021,41
64,94,2021,41
64,197,2021,41
64,14,2021,41
64,22,2021,41
64,216,2021,41
64,238,2021,41
64,256,2021,41
64,277,2021,41
64,298,2021,41
64,79,2021,41
64,140,2021,41
64,252,2021,41
64,253,2021,41
64,302,2021,41
64,167,2021,41
64,221,2021,41
64,220,2021,41
64,143,2021,41
64,258,2021,41
64,277,2021,41
64,26,2021,41
64,25,2021,41
64,152,2021,41
64,117,2021,41
64,48,2021,41
64,262,2021,41
64,10,2021,41
64,146,2021,41
64,222,2021,41
64,209,2021,41
64,52,2021,41
64,236,2021,41
64,273,2021,41
64,297,2021,41
64,83,2021,41
64,51,2021,41
64,319,2021,41
64,203,2021,41
64,256,2021,41
64,146,2021,41
64,176,2021,41
64,70,2021,41
64,100,2021,41
64,293,2021,41
64,169,2021,41
64,249,2021,41
64,314,2021,41
64,33,2021,41
64,298,2021,41
64,291,2021,41
64,87,2021,41
64,326,2021,41
64,226,2021,41
64,306,2021,41
64,258,2021,41
64,104,2021,41
64,316,2021,41
64,271,2021,41
64,320,2021,41
64,142,2021,41
64,277,2021,41
64,143,2021,41
64,158,2021,41
64,93,2021,41
64,274,2021,41
64,324,2021,41
64,343,2021,41
64,92,2021,41
64,251,2021,41
64,135,2021,41
64,304,2021,41
64,211,2021,41
64,106,2021,41
64,93,2021,41
64,197,2021,41
64,302,2021,41
64,16,2021,41
64,164,2021,41
64,239,2021,41
64,95,2021,41
64,280,2021,41
64,128,2021,41
64,115,2021,41
64,291,2021,41
64,305,2021,41
64,309,2021,41
64,166,2021,41
64,114,2021,41
64,177,2021,41
64,98,2021,41
64,72,2021,41
64,226,2021,41
64,92,2021,41
64,118,2021,41
64,208,2021,41
64,134,2021,41
64,47,2021,41
64,111,2021,41
64,331,2021,41
64,65,2021,41
64,126,2021,41
64,96,2021,41
64,202,2021,41
64,136,2021,41
64,215,2021,41
64,284,2021,41
64,169,2021,41
64,53,2021,41
64,244,2021,41
64,191,2021,41
64,158,2021,41
64,296,2021,41
64,287,2021,41
64,39,2021,41
64,241,2021,41
64,242,2021,41
64,88,2021,41
64,139,2021,41
64,162,2021,41
64,9,2021,41
64,273,2021,41
64,12,2021,41
64,338,2021,41
64,34,2021,41
64,47,2021,41
64,254,2021,41
64,288,2021,41
64,265,2021,41
64,245,2021,41
64,88,2021,41
64,168,2021,41
64,221,2021,41
64,43,2021,41
64,219,2021,41
64,299,2021,41
64,121,2021,41
64,319,2021,41
64,331,2021,41
64,72,2021,41
64,239,2021,41
64,81,2021,41
64,158,2021,41
64,297,2021,41
64,337,2021,41
64,63,2021,41
64,58,2021,41
64,275,2021,41
64,141,2021,41
64,158,2021,41
64,177,2021,41
64,166,2021,41
64,17,2021,41
64,18,2021,41
64,138,2021,41
64,283,2021,41
64,345,2021,41
64,316,2021,41
64,262,2021,41
64,28,2021,41
64,167,2021,41
64,199,2021,41
64,254,2021,41
64,157,2021,41
64,226,2021,41
64,82,2021,41
64,299,2021,41
64,21,2021,41
64,175,2021,41
64,110,2021,41
64,107,2021,41
64,237,2021,41
64,39,2021,41
64,243,2021,41
64,144,2021,41
64,31,2021,41
64,168,2021,41
64,155,2021,41
64,303,2021,41
64,144,2021,41
64,327,2021,41
64,115,2021,41
64,220,2021,41
64,303,2021,41
64,158,2021,41
64,170,2021,41
64,180,2021,41
64,188,2021,41
64,297,2021,41
64,33,2021,41
64,7,2021,41
64,13,2021,41
64,139,2021,41
64,110,2021,41
64,4,2021,41
64,306,2021,41
64,199,2021,41
64,119,2021,41
64,327,2021,41
64,263,2021,41
64,50,2021,41
64,337,2021,41
64,221,2021,41
64,136,2021,41
64,3,2021,41
64,165,2021,41
64,286,2021,41
64,304,2021,42
64,80,2021,42
64,212,2021,42
64,124,2021,42
64,47,2021,42
64,120,2021,42
64,21,2021,42
64,203,2021,42
64,203,2021,42
64,222,2021,42
64,329,2021,42
64,301,2021,42
64,195,2021,42
64,281,2021,42
64,63,2021,42
64,113,2021,42
64,91,2021,42
64,141,2021,42
64,175,2021,42
64,106,2021,42
64,261,2021,42
64,325,2021,42
64,132,2021,42
64,68,2021,42
64,4,2021,42
64,289,2021,42
64,346,2021,42
64,144,2021,42
64,243,2021,42
64,59,2021,42
64,215,2021,42
64,305,2021,42
64,219,2021,42
64,26,2021,42
64,111,2021,42
64,188,2021,42
64,209,2021,42
64,146,2021,42
64,77,2021,42
64,75,2021,42
64,306,2021,42
64,35,2021,42
64,347,2021,42
64,60,2021,42
64,264,2021,42
64,136,2021,42
64,316,2021,42
64,82,2021,42
64,113,2021,42
64,173,2021,42
64,293,2021,42
64,70,2021,42
64,306,2021,42
64,262,2021,42
64,197,2021,42
64,223,2021,42
64,97,2021,42
64,131,2021,42
64,84,2021,42
64,22,2021,42
64,65,2021,42
64,120,2021,42
64,293,2021,42
64,18,2021,42
64,92,2021,42
64,225,2021,42
64,189,2021,42
64,245,2021,42
64,84,2021,42
64,286,2021,42
64,104,2021,42
64,12,2021,42
64,50,2021,42
64,261,2021,42
64,256,2021,42
64,206,2021,42
64,102,2021,42
64,38,2021,42
64,183,2021,42
64,274,2021,42
64,218,2021,42
64,192,2021,42
64,34,2021,42
64,252,2021,42
64,168,2021,42
64,255,2021,42
64,208,2021,42
64,217,2021,42
64,322,2021,42
64,20,2021,42
64,245,2021,42
64,237,2021,42
64,269,2021,42
64,113,2021,42
64,344,2021,42
64,102,2021,42
64,294,2021,42
64,57,2021,42
64,343,2021,42
64,94,2021,42
64,115,2021,42
64,64,2021,42
64,74,2021,42
64,228,2021,42
64,195,2021,42
64,237,2021,42
64,230,2021,42
64,126,2021,42
64,223,2021,42
64,312,2021,42
64,40,2021,42
64,288,2021,42
64,45,2021,42
64,36,2021,42
64,29,2021,42
64,244,2021,42
64,145,2021,42
64,193,2021,42
64,32,2021,42
64,92,2021,42
64,61,2021,42
64,291,2021,42
64,295,2021,42
64,306,2021,42
64,314,2021,42
64,264,2021,42
64,116,2021,42
64,119,2021,42
64,262,2021,42
64,140,2021,42
64,257,2021,42
64,19,2021,42
64,32,2021,42
64,294,2021,42
64,238,2021,42
64,126,2021,42
64,193,2021,42
64,37,2021,42
64,46,2021,42
64,61,2021,42
64,48,2021,42
64,32,2021,42
64,195,2021,42
64,42,2021,42
64,126,2021,42
64,180,2021,42
64,179,2021,42
64,331,2021,42
64,311,2021,42
64,115,2021,42
64,166,2021,42
64,39,2021,42
64,280,2021,42
64,166,2021,42
64,269,2021,42
64,293,2021,42
64,247,2021,42
64,215,2021,42
64,79,2021,42
64,346,2021,42
64,264,2021,42
64,262,2021,42
64,312,2021,42
64,314,2021,42
64,286,2021,42
64,304,2021,42
64,123,2021,42
64,331,2021,42
64,145,2021,42
64,117,2021,42
64,193,2021,42
64,239,2021,42
64,280,2021,42
64,305,2021,42
64,20,2021,42
64,174,2021,42
64,252,2021,42
64,84,2021,42
64,7,2021,42
64,313,2021,42
64,324,2021,42
64,194,2021,42
64,154,2021,42
64,106,2021,42
64,203,2021,42
64,42,2021,42
64,66,2021,42
64,216,2021,42
64,275,2021,42
64,317,2021,42
64,144,2021,42
64,36,2021,42
64,196,2021,42
64,75,2021,42
64,247,2021,42
64,191,2021,42
64,297,2021,42
64,11,2021,42
64,120,2021,42
64,245,2021,42
64,30,2021,42
64,20,2021,42
64,342,2021,42
64,189,2021,42
64,43,2021,42
64,143,2021,43
64,163,2021,43
64,68,2021,43
64,28,2021,43
64,225,2021,43
64,305,2021,43
64,251,2021,43
64,93,2021,43
64,181,2021,43
64,139,2021,43
64,123,2021,43
64,175,2021,43
64,321,2021,43
64,190,2021,43
64,321,2021,43
64,29,2021,43
64,58,2021,43
64,261,2021,43
64,317,2021,43
64,36,2021,43
64,325,2021,43
64,17,2021,43
64,299,2021,43
64,230,2021,43
64,152,2021,43
64,313,2021,43
64,50,2021,43
64,175,2021,43
64,249,2021,43
64,26,2021,43
64,133,2021,43
64,158,2021,43
64,181,2021,43
64,52,2021,43
64,133,2021,43
64,318,2021,43
64,280,2021,43
64,193,2021,43
64,313,2021,43
64,279,2021,43
64,229,2021,43
64,162,2021,43
64,264,2021,43
64,240,2021,43
64,46,2021,43
64,46,2021,43
64,252,2021,43
64,117,2021,43
64,129,2021,43
64,25,2021,43
64,255,2021,43
64,276,2021,43
64,50,2021,43
64,43,2021,43
64,19,2021,43
64,341,2021,43
64,52,2021,43
64,172,2021,43
64,174,2021,43
64,113,2021,43
64,33,2021,43
64,326,2021,43
64,103,2021,43
64,117,2021,43
64,157,2021,43
64,60,2021,43
64,8,2021,43
64,228,2021,43
64,183,2021,43
64,279,2021,43
64,188,2021,43
64,86,2021,43
64,98,2021,43
64,89,2021,43
64,100,2021,43
64,295,2021,43
64,27,2021,43
64,238,2021,43
64,246,2021,43
64,201,2021,43
64,290,2021,43
64,67,2021,43
64,12,2021,43
64,126,2021,43
64,166,2021,43
64,210,2021,43
64,206,2021,43
64,267,2021,43
64,246,2021,43
64,319,2021,43
64,67,2021,43
64,205,2021,43
64,218,2021,43
64,338,2021,43
64,36,2021,43
64,157,2021,43
64,90,2021,43
64,51,2021,43
64,7,2021,43
64,139,2021,43
64,221,2021,43
64,85,2021,43
64,99,2021,43
64,319,2021,43
64,59,2021,43
64,297,2021,43
64,69,2021,43
64,152,2021,43
64,158,2021,43
64,73,2021,43
64,112,2021,43
64,70,2021,43
64,12,2021,43
64,126,2021,43
64,309,2021,43
64,241,2021,43
64,65,2021,43
64,44,2021,43
64,177,2021,43
64,270,2021,43
64,71,2021,43
64,171,2021,43
64,17,2021,43
64,89,2021,43
64,25,2021,43
64,79,2021,43
64,263,2021,43
64,205,2021,43
64,11,2021,43
64,238,2021,43
64,140,2021,43
64,196,2021,43
64,341,2021,43
64,245,2021,43
64,76,2021,43
64,198,2021,43
64,133,2021,43
64,113,2021,43
64,4,2021,43
64,304,2021,43
64,150,2021,43
64,27,2021,43
64,324,2021,43
64,171,2021,43
64,74,2021,43
64,255,2021,43
64,30,2021,43
64,244,2021,43
64,309,2021,43
64,22,2021,43
64,234,2021,43
64,126,2021,43
64,211,2021,43
64,5,2021,43
64,76,2021,43
64,180,2021,43
64,120,2021,43
64,161,2021,43
64,106,2021,43
64,27,2021,43
64,333,2021,43
64,153,2021,43
64,65,2021,43
64,56,2021,43
64,37,2021,43
64,271,2021,43
64,316,2021,43
64,266,2021,43
64,271,2021,43
64,290,2021,43
64,310,2021,43
64,344,2021,43
64,84,2021,43
64,335,2021,43
64,274,2021,43
64,33,2021,43
64,153,2021,43
64,345,2021,43
64,257,2021,43
64,209,2021,43
64,98,2021,43
64,65,2021,43
64,152,2021,43
64,336,2021,43
64,293,2021,43
64,92,2021,43
64,245,2021,43
64,327,2021,43
64,150,2021,43
64,153,2021,43
64,5,2021,43
64,240,2021,43
64,13,2021,43
64,310,2021,43
64,183,2021,43
64,213,2021,43
64,74,2021,43
64,116,2021,43
64,238,2021,43
64,195,2021,43
64,287,2021,43
64,30,2021,43
64,158,2021,43
64,164,2021,43
64,131,2021,43
64,89,2021,44
64,305,2021,44
64,144,2021,44
64,243,2021,44
64,23,2021,44
64,140,2021,44
64,274,2021,44
64,140,2021,44
64,187,2021,44
64,5,2021,44
64,8,2021,44
64,292,2021,44
64,128,2021,44
64,230,2021,44
64,140,2021,44
64,71,2021,44
64,338,2021,44
64,60,2021,44
64,38,2021,44
64,160,2021,44
64,290,2021,44
64,224,2021,44
64,59,2021,44
64,144,2021,44
64,254,2021,44
64,291,2021,44
64,70,2021,44
64,303,2021,44
64,186,2021,44
64,175,2021,44
64,266,2021,44
64,235,2021,44
64,205,2021,44
64,340,2021,44
64,89,2021,44
64,39,2021,44
64,23,2021,44
64,46,2021,44
64,1,2021,44
64,122,2021,44
64,86,2021,44
64,170,2021,44
64,85,2021,44
64,311,2021,44
64,83,2021,44
64,140,2021,44
64,19,2021,44
64,180,2021,44
64,98,2021,44
64,87,2021,44
64,4,2021,44
64,244,2021,44
64,214,2021,44
64,311,2021,44
64,104,2021,44
64,37,2021,44
64,292,2021,44
64,247,2021,44
64,29,2021,44
64,221,2021,44
64,198,2021,44
64,6,2021,44
64,272,2021,44
64,323,2021,44
64,133,2021,44
64,109,2021,44
64,66,2021,44
64,213,2021,44
64,32,2021,44
64,325,2021,44
64,212,2021,44
64,151,2021,44
64,92,2021,44
64,282,2021,44
64,60,2021,44
64,48,2021,44
64,289,2021,44
64,187,2021,44
64,23,2021,44
64,346,2021,44
64,174,2021,44
64,76,2021,44
64,188,2021,44
64,177,2021,44
64,321,2021,44
64,330,2021,44
64,148,2021,44
64,249,2021,44
64,107,2021,44
64,270,2021,44
64,109,2021,44
64,29,2021,44
64,146,2021,44
64,12,2021,44
64,325,2021,44
64,297,2021,44
64,82,2021,44
64,145,2021,44
64,176,2021,44
64,240,2021,44
64,252,2021,44
64,257,2021,44
64,73,2021,44
64,212,2021,44
64,315,2021,44
64,176,2021,44
64,272,2021,44
64,303,2021,44
64,202,2021,44
64,337,2021,44
64,185,2021,44
64,309,2021,44
64,243,2021,44
64,88,2021,44
64,150,2021,44
64,61,2021,44
64,42,2021,44
64,244,2021,44
64,26,2021,44
64,103,2021,44
64,62,2021,44
64,9,2021,44
64,199,2021,44
64,240,2021,44
64,155,2021,44
64,111,2021,44
64,199,2021,44
64,83,2021,44
64,106,2021,44
64,277,2021,44
64,63,2021,44
64,290,2021,44
64,19,2021,44
64,118,2021,44
64,207,2021,44
64,142,2021,44
64,296,2021,44
64,266,2021,44
64,29,2021,44
64,95,2021,44
64,123,2021,44
64,14,2021,44
64,115,2021,44
64,111,2021,44
64,9,2021,44
64,92,2021,44
64,120,2021,44
64,303,2021,44
64,185,2021,44
64,85,2021,44
64,187,2021,44
64,32,2021,44
64,297,2021,44
64,137,2021,44
64,129,2021,44
